label,original,text,favorite_count,retweet_count,user.followers_count,user.friends_count,user.verified,user.created_at,created_at,txt_len,avg_wrd_length,url_cnt,puncutaion_cnt,tweet_age
0,"Fuck you, Islamist nutbags. #JeSuisCharlie http://t.co/yDrzeh0JiT",fuck islamist nutbags,65,100,11443,325,False,Fri Jun 19 13:32:39 +0000 2009,Wed Jan 07 13:16:34 +0000 2015,4,6.0,1,2,5.55
0,"Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.",horrific news charlie hebdo people huge courage wit integrity murder people find idea frighten awful,191,242,195966,1167,True,Wed Feb 04 21:47:34 +0000 2009,Wed Jan 07 12:58:12 +0000 2015,21,5.0,0,4,5.92
0,The worst of times can bring out the best in a lot of humanity. Except the super-rich. #JeSuisCharlie #CharlieHebdo http://t.co/ktqcjTFXPp,bad time bring best lot humanity except super rich,55,112,19370,1889,False,Wed Jun 25 19:59:24 +0000 2008,Thu Jan 08 00:27:04 +0000 2015,18,4.0,1,3,6.54
0,#BREAKING: Police storm hostage-taker at Paris grocer http://t.co/EoIuN5exh1 http://t.co/uBrUorAGcA,police storm hostage taker paris grocer,65,240,199069,339,True,Fri Oct 15 15:48:42 +0000 2010,Fri Jan 09 16:34:55 +0000 2015,7,5.0,2,1,4.24
0,"World leaders condemn the #CharlieHebdo attack as ""barbaric"", ""sickening"" and ""intolerable"". http://t.co/c05qiB7eIu http://t.co/HaijRrbwlz",world leader condemn attack barbaric sicken intolerable,37,137,1783363,17,True,Thu Jul 19 14:42:53 +0000 2007,Wed Jan 07 12:58:05 +0000 2015,10,6.0,2,8,7.47
0,This: via @aboujahjah #JeSuisAhmed #JeSuisCharlie #CharlieHebdo http://t.co/avEw4j6U7p,via,327,463,18270,1468,True,Thu Feb 05 16:06:57 +0000 2009,Thu Jan 08 13:49:14 +0000 2015,2,4.0,1,0,5.92
0,A reliable source has confirmed to the BBC that Cherif and Said Kouachi were on the UK Warnings Index “and had been for some time.”,reliable source confirm bbc cherif say kouachi uk warning index time,223,484,41682,2276,True,Fri Jul 08 14:32:54 +0000 2011,Fri Jan 09 15:18:09 +0000 2015,25,4.0,0,1,3.51
0,Nah it isn't though RT @igeldard: This is just brilliant #charliehebdo #sonyhack http://t.co/r9YfMv7rUe,nah though rt brilliant,51,110,18022,1246,False,Wed Apr 29 02:01:22 +0000 2009,Fri Jan 09 12:14:48 +0000 2015,10,4.0,1,0,5.7
0,Gunfire and explosions at printworks where #CharlieHebdo suspects are holed up. http://t.co/ATmBpjwW3b http://t.co/xjzsLbZD0s,gunfire explosion printworks suspect hole,65,466,1795656,17,True,Thu Jul 19 14:42:53 +0000 2007,Fri Jan 09 15:56:59 +0000 2015,10,6.0,2,1,7.48
0,72 covers of tomorrow's newspapers #CharlieHebdo http://t.co/XiKU8OY8jh,72 cover tomorrow newspaper,320,816,6908,1171,True,Tue Nov 04 09:20:39 +0000 2008,Thu Jan 08 00:16:26 +0000 2015,6,5.0,1,0,6.18
0,"RT @LucilleClerc: Break one, thousand will rise #CharlieHebdo #JeSuisCharlie #raiseyourpencilforfreedom http://t.co/j6eGzOB6lk",rt break one thousand rise,0,116,31,13,False,Thu Oct 23 16:04:16 +0000 2014,Thu Jan 08 09:50:12 +0000 2015,6,4.0,1,1,0.21
0,"#CharlieHebdo attack, now car set on fire outside synagogue - more Islamist terror in #France? http://t.co/mUjQ9qJdrN http://t.co/kAQrLbZJLy",attack car set fire outside synagogue islamist terror,43,220,10898,8222,False,Thu Oct 09 18:50:23 +0000 2008,Wed Jan 07 14:09:54 +0000 2015,12,5.0,2,3,6.25
0,"French Parliament president declares current anti-terrorism legislat° is sufficient,opposed to new laws reacting to #CharlieHebdo emotion",french parliament president declares current anti terrorism legislat sufficient oppose new law react emotion,53,151,2726,2374,False,Fri Sep 10 12:44:38 +0000 2010,Thu Jan 08 12:20:40 +0000 2015,17,6.0,0,2,4.33
0,The @NewYorker cartoonist's response to the #CharlieHebdo attack: http://t.co/uxDrVwl4M3,cartoonist response attack,136,304,5853,2282,False,Wed Mar 18 23:57:14 +0000 2009,Wed Jan 07 15:14:23 +0000 2015,7,5.0,1,0,5.81
0,"Can't sleep tonight, thoughts with my French cartooning colleagues, their families and loved ones #CharlieHebdo http://t.co/LqIMRCHPgK",sleep tonight thought french cartoon colleague family love one,37983,74130,7457,643,False,Wed Feb 02 23:37:36 +0000 2011,Wed Jan 07 15:09:56 +0000 2015,15,5.0,1,2,3.93
0,RT #JeSuisCharlie In support of #CharlieHebdo. http://t.co/EvNntxSRIc,rt support,60,436,9485,956,False,Fri Nov 29 22:44:29 +0000 2013,Wed Jan 07 12:41:30 +0000 2015,4,3.0,1,1,1.1
0,"Shooting, hostage situation reported in eastern Paris' Porte de Vincennes area, prosecutor's office says. http://t.co/7Bxdhozq4H",shoot hostage situation report eastern paris porte de vincennes area prosecutor office say,203,487,22711159,113,True,Tue Jan 02 01:48:14 +0000 2007,Fri Jan 09 13:06:30 +0000 2015,15,6.0,1,3,8.02
0,"Are other shootouts aimed at stalling #CharlieHebdo manhunt?
See:http://t.co/uwYKR50VNM http://t.co/jBR2c4LHq6",shootout aim stall manhunt see,77,230,14926,11443,False,Sun Jun 22 08:26:51 +0000 2014,Fri Jan 09 13:58:05 +0000 2015,8,5.0,2,1,0.55
0,.@OliverNorthFNC: We have to stop the idea that we can just LET PEOPLE FREE from GITMO #ParisShooting #JeSuisCharlie @FoxNews,stop idea let people free gitmo,82,103,509711,1561,True,Thu Aug 28 20:04:54 +0000 2008,Thu Jan 08 00:10:13 +0000 2015,15,4.0,0,1,6.36
0,BREAKING: Gunshots heard at printing plant northeast of Paris where 2 brothers have taken a hostage.,break gunshot heard printing plant northeast paris 2 brother take hostage,72,408,4554649,7352,True,Fri Jun 26 21:48:52 +0000 2009,Fri Jan 09 16:06:46 +0000 2015,16,5.0,0,1,5.54
0,"As a human, I condemn today's terrorist act. As a Muslim, I damn those who commit terrorism in #Islam's name #JeSuisCharlie #CharlieHebdo",human condemn today terrorist act muslim damn commit terrorism name,548,859,30339,609,False,Sun Mar 14 11:15:26 +0000 2010,Wed Jan 07 14:45:02 +0000 2015,21,4.0,0,3,4.82
0,"Today, we are all #Charlie. #CondeNastFrance supports #CharlieHebdo http://t.co/CU0eFNk7tL #JeSuisCharlie http://t.co/b2wPIasbxa",today support,164,194,1568606,0,True,Tue Sep 02 13:31:00 +0000 2008,Thu Jan 08 14:25:37 +0000 2015,5,4.0,2,2,6.35
0,#CharlieHebdo in the eyes of #CharlieHebdo http://t.co/v195erxsY2,eye,50,153,63922,4135,True,Sat Jun 20 07:50:44 +0000 2009,Wed Jan 07 12:41:19 +0000 2015,4,3.0,1,0,5.55
0,Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper. http://t.co/TayzuY743E,political cartoonist mourn retaliate way know pen paper,81,116,94580,25478,False,Thu Feb 09 14:55:09 +0000 2012,Fri Jan 09 15:10:31 +0000 2015,16,5.0,1,2,2.92
0,"Freedom of expression is non-negotiable - http://t.co/c8Fm7F6c1k via @IndexCensorship
#jesuischarlie",freedom expression non negotiable via,26,109,24142,983,False,Thu Jan 22 15:00:46 +0000 2009,Wed Jan 07 13:09:38 +0000 2015,7,5.0,1,2,5.96
0,The Foreign Office’s Union flag at half mast today. Our thoughts with the French people. #CharlieHebdo #JeSuisCharlie http://t.co/6KCR9GkaGB,foreign office union flag half mast today thought french people,117,232,293199,29828,True,Thu Apr 10 17:21:52 +0000 2008,Thu Jan 08 15:47:37 +0000 2015,16,4.0,1,2,6.75
0,BREAKING: #CharlieHebdo Terrorists Attended Radical Mosque in Paris http://t.co/oEvVOOHRqh #JeSuisCharlie http://t.co/78vtE2Jv3J,break terrorist attend radical mosque paris,21,101,21402,7414,False,Thu Mar 19 00:43:25 +0000 2009,Thu Jan 08 00:18:28 +0000 2015,7,7.0,2,0,5.81
0,"""As with 9/11, most French residents will remember for a long time where they were on January 7, 2015."" http://t.co/GTM7lKrIpK #CharlieHebdo",9 11 french resident remember long time january 7 2015,63,138,5577826,974,True,Sun Apr 01 06:22:13 +0000 2007,Thu Jan 08 12:18:03 +0000 2015,20,4.0,1,5,7.78
0,.@afp Staff observe minute of silence at #AFP headquarters for the victims of #CharlieHebdo #JeSuisCharlie http://t.co/noUJJiScxd,staff observe minute silence headquarters victim,190,461,35993,241,False,Mon Oct 08 14:43:38 +0000 2012,Thu Jan 08 11:31:23 +0000 2015,11,5.0,1,1,2.25
0,"This is how the world's cartoonists responded to the #CharlieHebdo attack: http://t.co/O6rajLv4DX

#JeSuisCharlie http://t.co/VcLJyMsCJH",world cartoonist respond attack,295,405,141832,20,False,Sat Feb 25 23:08:34 +0000 2012,Thu Jan 08 10:10:51 +0000 2015,11,4.0,2,0,2.87
0,"Children among at least six people taken hostage at kosher store, reports say. #ParisAttacks http://t.co/qxlwCWdaVB http://t.co/Om5eouAAdt",child among least six people take hostage kosher store report say,54,355,1794603,17,True,Thu Jul 19 14:42:53 +0000 2007,Fri Jan 09 14:35:46 +0000 2015,13,5.0,2,2,7.48
0,"BREAKING: #CharlieHebdo Hebdo to be published next week in defiance of attack, with contributions from cartoonists from around the world.",break hebdo publish next week defiance attack contribution cartoonist around world,57,142,1619,246,False,Tue Oct 04 09:36:17 +0000 2011,Thu Jan 08 11:10:22 +0000 2015,19,5.0,0,2,3.27
0,The pen is mightier than the sword. Cartoonists respond to terror in France #CharlieHebdo #JeSuisCharlie #auspol http://t.co/ZBwwQOGElr,pen mightier sword cartoonist respond terror france,143,215,6946,650,True,Wed Nov 09 03:32:11 +0000 2011,Thu Jan 08 11:20:33 +0000 2015,13,5.0,1,1,3.17
0,"10:28am Charlie Hebdo account mocks ISIS leader, wishing him ""good health and best wishes"" http://t.co/9Oa2xAqOcM http://t.co/uYXayKLA7q",10 28am charlie hebdo account mock isi leader wish good health best wish,22,116,139870,30,True,Tue Jan 02 19:22:19 +0000 2007,Wed Jan 07 11:17:35 +0000 2015,15,5.0,2,3,8.02
0,The Algerian Muslim editor - killed in the #CharlieHebdo attack - nobody knows about: Moustapha Ourrad. #JeSuisMuslim http://t.co/NizgHAxpsL,algerian muslim editor kill attack nobody know moustapha ourrad,77,157,10804,614,False,Tue Oct 29 15:34:50 +0000 2013,Fri Jan 09 09:55:12 +0000 2015,13,5.0,1,3,1.19
0,"""I prefer to die standing than to live on my knees"" Charb, editor of #CharlieHebdo killed today  #JeSuisCharlie http://t.co/shxbtcOIYS",prefer die stand live knee charb editor kill today,120,215,333,277,False,Fri May 09 17:05:59 +0000 2014,Wed Jan 07 15:27:18 +0000 2015,16,4.0,1,3,0.66
0,Terrorist killings at #CharlieHebdo are a barbaric crime in the name of Islam. But lampooning core beliefs of Islam is not press freedom.,terrorist killing barbaric crime name islam lampoon core belief islam press freedom,62,135,24684,3935,False,Fri Aug 19 12:30:57 +0000 2011,Wed Jan 07 13:27:27 +0000 2015,22,5.0,0,2,3.39
0,"#JeSuisCharlie Charb who was assassinated today: ""The Kurds defend us all"". Rest in peace brother. #TwitterKurds http://t.co/L5yVsCOedk",charb assassinate today kurd defend u rest peace brother,222,385,25957,5664,False,Tue Jun 23 11:06:45 +0000 2009,Wed Jan 07 14:42:20 +0000 2015,14,5.0,1,4,5.55
0,How the #CharlieHebdo terrorist attack unfolded: http://t.co/yxqCbTWoon http://t.co/t2ryyDt2R2,terrorist attack unfolded,33,138,475984,488,True,Thu Mar 13 11:27:48 +0000 2008,Wed Jan 07 14:00:34 +0000 2015,5,6.0,2,0,6.82
0,"Charlie Hebdo editor Stéphane Charbonnier said he'd rather ""die standing than live on my knees."" http://t.co/01AbH3nCQc",charlie hebdo editor st phane charbonnier say rather die stand live knee,256,352,14681219,961,True,Fri Mar 02 20:41:42 +0000 2007,Thu Jan 08 09:54:09 +0000 2015,17,5.0,1,3,7.86
0,Response to horrific #CharlieHebdo murders should be to protect civil liberties not limit them. Not an excuse for more mass surveillance.,response horrific murder protect civil liberty limit excuse mass surveillance,32,147,26885,5053,False,Fri Jun 06 10:57:39 +0000 2008,Thu Jan 08 11:07:04 +0000 2015,20,5.0,0,2,6.59
0,"If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie http://t.co/BscweTbElz",kill men make fun idea need rethink idea,94,252,309,1385,False,Tue Apr 28 15:28:13 +0000 2009,Wed Jan 07 13:43:24 +0000 2015,16,4.0,1,2,5.7
0,"#Picture
IS terrorist scum executes injured police man in #Paris.
#CharlieHebdo http://t.co/wov8G7GL0b",terrorist scum executes injured police man,17,102,17397,562,False,Sun Dec 04 11:42:45 +0000 2011,Wed Jan 07 12:36:49 +0000 2015,8,5.0,1,1,3.1
0,"Charlie Hebdo, we love you",charlie hebdo love,279,417,93337,4037,True,Tue Jan 06 09:27:06 +0000 2009,Wed Jan 07 12:04:52 +0000 2015,5,4.0,0,1,6.01
0,The new world we live in #CharlieHebdo http://t.co/FzwE7O4Pb4,new world live,268,599,2849,1095,False,Tue May 01 09:55:16 +0000 2012,Fri Jan 09 13:46:58 +0000 2015,6,3.0,1,0,2.69
0,"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo http://t.co/afM6QJUgrb",darkest day like french philosopher voltaire perhaps say best,60,109,1468,768,False,Thu Mar 11 22:55:46 +0000 2010,Wed Jan 07 13:37:05 +0000 2015,15,5.0,1,2,4.83
0,"Gallows humor ""Give yourselves up or our elite cartoonist will draw a caricature of the Prophet"" #CharlieHebdo http://t.co/ea9y049Lqf",gallows humor give elite cartoonist draw caricature prophet,54,150,8732,799,False,Tue Apr 28 16:10:18 +0000 2009,Fri Jan 09 15:24:38 +0000 2015,16,5.0,1,2,5.7
0,"White terrorists are 'mentally ill', while brown terrorists are 'Islamic assassins'. #NAACPBombing #CharlieHebdo http://t.co/idMCYFtIbh",white terrorist mentally ill brown terrorist islamic assassin,48,100,94562,27660,False,Thu Feb 09 14:55:09 +0000 2012,Thu Jan 08 16:22:58 +0000 2015,11,6.0,1,2,2.92
0,"He's Muslim and he's NOT a TERRORIST  

#MuslimsAreNotTerrorists
#RIPCaroline 
#JeSuisCharlie http://t.co/mDgNlg3DwS",muslim terrorist,244,250,82986,43411,False,Tue Aug 06 05:25:51 +0000 2013,Fri Jan 09 12:55:56 +0000 2015,9,3.0,1,0,1.43
0,"Been watching UK news all morning, seen no mention of multiple attacks on mosques in France after yesterday http://t.co/NzRUHI1CDw",watch uk news morning see mention multiple attack mosque france yesterday,48,178,50426,925,False,Thu Feb 26 15:39:06 +0000 2009,Thu Jan 08 12:02:30 +0000 2015,18,5.0,1,1,5.87
0,Indeed ....#charliehebdo http://t.co/uG68bncPDP,indeed,68,167,1658,511,False,Fri Nov 26 18:40:23 +0000 2010,Thu Jan 08 14:44:24 +0000 2015,1,6.0,1,4,4.12
0,. @USEmbassyFrance changes Twitter pic to #JeSuisCharlie #CharlieHebdo http://t.co/nCO0bEygIx,change twitter pic,55,141,15072,990,True,Tue Jul 20 22:14:25 +0000 2010,Wed Jan 07 15:18:01 +0000 2015,4,5.0,1,1,4.47
0,"Snipers, helicopters turn French town Dammartin-en-Goele into warzone. Photo: Dominique Faget #AFP http://t.co/PnQiPlSWN0",sniper helicopter turn french town dammartin en goele warzone photo dominique faget,36,125,37127,242,False,Mon Oct 08 14:43:38 +0000 2012,Fri Jan 09 15:18:35 +0000 2015,13,6.0,1,4,2.25
0,"#Breaking: french police release portrait of susp #Montrouge shooters same of hostage situation #Paris ""@prefpolice http://t.co/ZyC2Qh9uzv",french police release portrait susp shooter hostage situation,11,149,6179,3934,False,Mon Mar 23 13:23:16 +0000 2009,Fri Jan 09 13:20:32 +0000 2015,11,6.0,1,1,5.8
0,The response to #CharlieHebdo should be to reprint his work and spread it wider than his killers could have thought possible,response reprint work spread wider killer could thought possible,138,218,88357,6547,True,Thu Jan 22 16:36:16 +0000 2009,Wed Jan 07 15:18:45 +0000 2015,20,5.0,0,0,5.96
0,12 shocking #CharlieHebdo covers from Muhammad to Michael Jackson http://t.co/sT93i3WTWi http://t.co/flEmCiRds2,12 shock cover muhammad michael jackson,152,525,744690,757,True,Wed Aug 27 15:24:02 +0000 2008,Wed Jan 07 13:47:51 +0000 2015,8,6.0,2,0,6.36
0,"Imagine
Nothing to kill or die for 
And no religion too
Imagine all the people Living life in peace..

#JeSuisCharlie http://t.co/zMgP4mbSEE",imagine nothing kill die religion imagine people living life peace,418,419,56109,46487,False,Wed Jul 20 11:26:32 +0000 2011,Thu Jan 08 11:34:09 +0000 2015,19,4.0,1,2,3.47
0,"Following the #CharlieHebdo attack, three quarters of you say the media should publish satirical religious cartoons. http://t.co/RThtgxo70c",follow attack three quarter say medium publish satirical religious cartoon,122,199,1786522,17,True,Thu Jul 19 14:42:53 +0000 2007,Thu Jan 08 11:06:39 +0000 2015,15,6.0,1,2,7.48
0,"They should stop making attacks they are giving a bad image to Islam

#CharlieHebdo http://t.co/S6gj7aAoYc",stop make attack give bad image islam,68,129,82318,42963,False,Tue Aug 06 05:25:51 +0000 2013,Fri Jan 09 09:29:33 +0000 2015,13,4.0,1,0,1.43
0,Journalists in Beijing gather for #JeSuisCharlie photo. Police are not pleased http://t.co/JzgjhtaD88 (AFP) http://t.co/RKBmlSDygM,journalist beijing gather photo police pleased afp,129,226,17618,1508,True,Mon May 19 11:57:08 +0000 2008,Fri Jan 09 10:02:12 +0000 2015,11,5.0,2,1,6.64
0,"Man compares the Prophet to a dog! He prays for his forgiveness; has him buried in his own cloak, and prays upon his funeral. #CharlieHebdo",man compare prophet dog prays forgiveness bury cloak prays upon funeral,117,319,31777,1659,False,Wed Jan 07 15:56:57 +0000 2009,Wed Jan 07 14:39:43 +0000 2015,24,4.0,0,3,6.0
0,The Eiffel Tower will go dark at 8 p.m. local time in Paris in remembrance of the Charlie Hebdo victims http://t.co/cfEJFkxnM8,eiffel tower go dark 8 p local time paris remembrance charlie hebdo victim,559,749,14688424,961,True,Fri Mar 02 20:41:42 +0000 2007,Thu Jan 08 16:52:10 +0000 2015,21,4.0,1,2,7.86
0,"Real Muslims have never seen, and cannot see #terrorism as a way for solving their problems.*** #CharlieHebdo http://t.co/sdJvdNxAGM",real muslim never see see way solve problem,16,139,36529,1041,False,Wed Jun 13 08:05:33 +0000 2012,Wed Jan 07 13:08:55 +0000 2015,16,4.0,1,2,2.57
0,A picture says more than a thousand words. #CharlieHebdo http://t.co/f4HSXz0qIj,picture say thousand word,38,100,4628,214,False,Tue Nov 24 22:06:13 +0000 2009,Thu Jan 08 09:51:56 +0000 2015,8,4.0,1,1,5.12
0,Seven great cartoon responses to the #CharlieHebdo killings: http://t.co/HY4RHFKiib http://t.co/il4P5MANAC,seven great cartoon response killing,77,129,144564,1586,True,Wed Mar 10 17:48:51 +0000 2010,Thu Jan 08 15:11:05 +0000 2015,7,6.0,2,0,4.83
0,"If Indian Media is standing for #CharlieHebdo &amp; Freedom of Speech, lets ask them to publish the said cartoon right now. #ParisShooting",indian medium stand freedom speech let ask publish say cartoon right,29,137,8824,202,False,Sat Aug 24 07:04:14 +0000 2013,Wed Jan 07 14:37:51 +0000 2015,19,4.0,0,2,1.37
0,"#Paris #CDG air traffic controllers end ATIS message with ""I AM CHARLIE"" #CharlieHebdo #avgeek http://t.co/Pq9Sp6MCN7",air traffic controller end atis message charlie,73,145,1593,1504,False,Thu Jul 07 08:30:40 +0000 2011,Thu Jan 08 11:04:35 +0000 2015,10,5.0,1,2,3.51
0,"Among those killed in #CharlieHebdo shooting: the editor-in-chief, a graphic artist and at least one police officer http://t.co/wXpLIyAxdq",among kill shoot editor chief graphic artist least one police officer,32,196,5568934,973,True,Sun Apr 01 06:22:13 +0000 2007,Wed Jan 07 14:15:20 +0000 2015,18,5.0,1,3,7.78
0,"The Paris killers are dead. Stuff them, posed as a Charlie Hebdo cover, and put 'em on display at the Louvre.",paris killer dead stuff pose charlie hebdo cover put em display louvre,378,497,95221,407,False,Sun May 30 15:14:33 +0000 2010,Fri Jan 09 16:37:52 +0000 2015,21,4.0,0,4,4.62
0,"Wake up,it's real. #CharlieHebdo http://t.co/nuA9sHgEOR",wake real,52,119,14090,10498,False,Tue Jul 30 23:34:47 +0000 2013,Fri Jan 09 15:09:48 +0000 2015,5,3.0,1,2,1.44
0,"Savagely murdering innocent people brings only shame, not honor. Monsters. #CharlieHebdo",savagely murder innocent people brings shame honor monster,108,144,254091,3587,True,Wed Jul 25 03:30:38 +0000 2007,Wed Jan 07 13:58:22 +0000 2015,10,6.0,0,3,7.46
0,"If I condemn the attack, that doesn't mean I support Charlie Hebdo, and If I condemn Charlie Hebdo, that doesn't mean I support the attack.",condemn attack mean support charlie hebdo condemn charlie hebdo mean support attack,88,186,49136,187,False,Sat Mar 21 14:02:27 +0000 2009,Thu Jan 08 15:23:09 +0000 2015,27,4.0,0,4,5.81
0,"6 days after Charlie Hebdo's 2011 firebombing, it ran an image of a cartoonist kissing a jihadi, with caption: Love is stronger than hate",6 day charlie hebdo 2011 firebomb ran image cartoonist kiss jihadi caption love strong hate,98,205,23944,1483,True,Wed Jun 03 07:53:43 +0000 2009,Wed Jan 07 14:29:46 +0000 2015,25,4.0,0,2,5.6
0,"BREAKING:
#Paris is exploding with support for #CharlieHebdo. #ParisShooting http://t.co/hMROBwtwRI",break explode support,141,229,93324,25572,False,Thu Feb 09 14:55:09 +0000 2012,Thu Jan 08 00:01:35 +0000 2015,6,6.0,1,1,2.91
0,Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years' http://t.co/XyARpX72q7 http://t.co/HrxLhw9H4V,paris attack bad act terrorism france 50 year,28,132,777463,264,True,Thu Sep 18 06:50:54 +0000 2008,Wed Jan 07 14:16:59 +0000 2015,14,4.0,2,0,6.31
0,Support meetings all around the world. Check http://t.co/SqQHT2nB2L #JeSuisCharlie #CharlieHebdo http://t.co/4gIczon1LT,support meeting around world check,187,229,49509,13,False,Wed Jan 07 17:11:07 +0000 2015,Thu Jan 08 14:42:23 +0000 2015,7,5.0,2,1,0.0
0,#JeSuisCharlie vigils held around the world - in pictures http://t.co/JlcL5LdY69 (Pic: E CASTRO-MENDIVIL/REUTERS) http://t.co/WY0KSMSWS6,vigil held around world picture pic e castro mendivil reuters,81,119,785280,265,True,Thu Sep 18 06:50:54 +0000 2008,Thu Jan 08 08:37:18 +0000 2015,12,5.0,2,2,6.31
0,Terrorists shoot officer in Paris during terrorist attack at Charlie Hebdo http://t.co/BKqXsmrvqM Graphic content +18,terrorist shoot officer paris terrorist attack charlie hebdo graphic content 18,55,144,1747,406,False,Sat Apr 04 18:05:37 +0000 2009,Wed Jan 07 13:32:49 +0000 2015,14,6.0,1,0,5.76
0,Police officers at @metpoliceuk hold a moment of silence to remember those killed in the #CharlieHebdo attack http://t.co/fz2zBG1LvM,police officer hold moment silence remember kill attack,149,179,1786456,17,True,Thu Jul 19 14:42:53 +0000 2007,Thu Jan 08 10:46:13 +0000 2015,15,5.0,1,0,7.48
0,"Paris sieges are over, all gunmen are dead and all hostages are alive, reporter says on @AFP, citing police sources and statements",paris siege gunman dead hostage alive reporter say cite police source statement,50,185,7476,2863,True,Mon Mar 09 03:51:26 +0000 2009,Fri Jan 09 16:34:53 +0000 2015,21,5.0,0,3,5.84
0,Anjem Choudary claims: 'Muslims don't believe in freedom of speech' after #CharlieHebdo attack http://t.co/V8954pwRoy http://t.co/MZQSRSFZrq,anjem choudary claim muslim believe freedom speech attack,73,271,973040,1763,True,Sun Oct 26 00:00:29 +0000 2008,Thu Jan 08 15:04:02 +0000 2015,13,5.0,2,0,6.21
0,While the West fought foreign wars we ignored the threat from within our own societies says UKIP Leader @Nigel_Farage http://t.co/cJ8lyelD5U,west fought foreign war ignore threat within society say ukip leader,114,151,76929,4929,True,Fri Aug 19 15:06:55 +0000 2011,Fri Jan 09 15:54:10 +0000 2015,18,5.0,1,0,3.39
0,"Even before #Charlie Hebdo killings, in many places journalism had become a life-threatening proposition. http://t.co/Fig0E5Vmkn",even hebdo killing many place journalism become life threaten proposition,69,146,11551,519,True,Thu Dec 30 16:09:00 +0000 2010,Fri Jan 09 12:15:01 +0000 2015,14,6.0,1,3,4.03
0,The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9,right 2 draw muhammad without shot precious many u muhammad killer,695,1642,27700,924,True,Tue Jan 18 17:14:13 +0000 2011,Wed Jan 07 12:20:37 +0000 2015,21,4.0,1,0,3.97
0,"As a Muslim, I absolutely refuse to apologize for this terrorist act. But as a Muslim,I demand justice for the victims&amp; say: #JeSuisCharlie",muslim absolutely refuse apologize terrorist act muslim demand justice victim say,1115,1537,36043,1535,False,Sun Feb 20 05:27:22 +0000 2011,Wed Jan 07 13:21:28 +0000 2015,23,4.0,0,3,3.88
0,Anti-terror police close in on #CharlieHebdo suspects in tiny French village http://t.co/Sj4HijDF9f http://t.co/0xwZI3uUtq,anti terror police close suspect tiny french village,33,121,818994,2355,True,Tue Jul 15 10:17:46 +0000 2008,Thu Jan 08 16:31:02 +0000 2015,11,5.0,2,1,6.49
0,"People who have actually died of being offended: 0
People who have died because others were offended: far too many.
#CharlieHebdo",people actually die offend 0 people die others offend far many,114,257,1692,1403,False,Sun Mar 13 10:51:40 +0000 2011,Wed Jan 07 12:48:41 +0000 2015,20,5.0,0,1,3.82
0,Brilliant cartoons continue to emerge in wake of #Charliehebdo attack. This one via @lectrr http://t.co/9oR6bGmDQY,brilliant cartoon continue emerge wake attack one via,321,606,21759,800,True,Wed Feb 04 13:29:10 +0000 2009,Thu Jan 08 09:15:48 +0000 2015,12,5.0,1,1,5.93
0,#CharlieHebdo  the magazine will be published next Wednesday as usual says magazine lawyer. Print run: 1 million copies.,magazine publish next wednesday usual say magazine lawyer print run 1 million copy,75,133,1609,293,False,Tue Jan 18 21:09:39 +0000 2011,Thu Jan 08 12:41:19 +0000 2015,17,5.0,0,2,3.97
0,"French cartoonists Charb, Cabu, Tignous and Wolinski all killed in  Charlie Hebdo attack http://t.co/RO1XV1AZaG http://t.co/0gkVyvhZSS",french cartoonist charb cabu tignous wolinski kill charlie hebdo attack,955,2542,53525,54,False,Thu Apr 24 16:23:55 +0000 2014,Wed Jan 07 14:00:32 +0000 2015,13,6.0,2,2,0.7
0,France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z,france raise national alert system high level attack charlie hebdo hq,66,224,2002874,2892,True,Tue Mar 18 23:19:17 +0000 2008,Wed Jan 07 12:09:10 +0000 2015,14,5.0,2,0,6.81
0,"#CHARLIEHEBDO SHOOTING: Gunmen still at large, manhunt underway - LIVE UPDATES http://t.co/3Jsosc7yl3 http://t.co/LzCuCBqQP8",shoot gunman still large manhunt underway live update,51,180,842346,460,True,Tue Aug 11 06:12:45 +0000 2009,Wed Jan 07 13:09:13 +0000 2015,9,6.0,2,2,5.41
0,Above us only sky. #CharlieHebdo http://t.co/WeGydbsacQ,u sky,127,173,5418,2378,False,Mon Jan 17 20:04:48 +0000 2011,Thu Jan 08 09:33:21 +0000 2015,4,4.0,1,1,3.98
0,.@camanpour on what we know about the suspects in the #CharlieHebdo attack. http://t.co/pzMEbXnviP http://t.co/gx29pqiQiZ,know suspect attack,280,283,114188,1265,True,Tue Apr 23 19:11:41 +0000 2013,Thu Jan 08 11:34:46 +0000 2015,10,4.0,2,2,1.71
0,"Please, RT! #CharlieHebdo attack: the next chapters! Via @brasil247 #RespectForMuslims http://t.co/SHEOBaSSdm",please rt attack next chapter via,103,292,16532,12,False,Fri Jul 05 21:55:28 +0000 2013,Thu Jan 08 11:06:40 +0000 2015,7,5.0,1,3,1.51
