label,text
1,evidence indicates copilot airbus machine 6 month break training pilot germanwings convert islam
1,break lufthansa germanwings plane crash southern france report
1,germanwings co pilot battle depression 09 friend say
1,break get report crash could airbus a320 germanwings barcelona dusseldorf
1,co pilot germanwings airbus convert islam
1,heart go 148 passenger crew germanwings airbus a320 crashed french alp southern france
1,take eight minute descend 38 000 foot impact say germanwings ceo winkelmann
1,german medium report germanwings co pilot serious depressive episode
1,recent muslim convert well psychiatric patient laud hero
1,airbus 320 plunge rate 5 000 foot per minute crash
1,robin name andreas lubitz copilot flight deck crashed aircraft
1,recover black box show pilot lock germanwings cockpit crash
1,airline say 144 passenger six crew board plane crashed near
1,break airbus a320 142 passenger 6 crew member crash france
1,passenger plane crash french alp 148 onboard
1,airbus a320 crashed southern france operate germanwings carry 142 passenger 2 pilot 4 crew
1,germanwings crash plane lose signal 6 800 foot flight radar show
1,germanwings airbus a320 flight bcn dus crashed southern france 148 board
1,least 72 german 35 spanish kill crash airline
1,french prosecutor name co pilot plane crashed alp andreas lubitz control plane
1,last word a320 distress call emergency emergency authority say
1,germanwings plane crash southern france french prime minister say soon
1,germanwings airbus a320 en route barcleona dusseldorf crash southern french alp 148 people board
1,passenger crew fear dead a320 plane crash southern france follow
1,german wing airbus a320 lose 6800 ft 09 39 utc time update
1,plane carry least 142 people crash france french pm say unlikely anyone jetliner survive
1,andreas lubitz co pilot brought flight intentionally recently commend faa
1,late update say 144 passenger six crew 150 people board a320 crashed
1,break germanwings co pilot muslim convert
1,germanwings airbus a320 crash french alp flightradar data show flight rapid descent
1,break germanwings ceo plane go 8 minute descent crash
1,break french president francois hollande say apparently survivor germanwings crash least 148 passenger plane
1,a322 bcn dus least 143 passenger crashed today 9 39 utc
1,break germanwings airbus a320 crash french alp via
1,altitude speed chart aircraft enter steep constant descent
1,terrible news airbus a320 barcelona dusseldorf crashed france germanwings flight 9525
1,door solid knock bulletproof rpt pilot lock
1,andreas lubitiz deem unsuitable flight duty training
1,update germanwings barcelona dusseldorf sent distress call 1047 local time
1,receive news germanwings airbus a320 plane crashed southern france carry 142 passenger 6 crew onboard
1,thank god muslim otherwise world muslim hate spree
1,update survivor expect among 150 people aboard plane
1,late crash pilot signal 911 drop midair airline ceo call dark day
1,news emergency emergency final distress call sent cockpit flight
1,french president fran ois hollande state survivor expect germanwings crash
1,break airbus jet carry 148 people crashed southern en route
1,pilot germanwings airbus muslim convert hero islamic state via
1,flight flight barcelona dusseldorf std 08 35 atd 09 00 sta 10 55 signal lose 09 41
1,accident aircraft look germanwings airline code 4u gwi flight 9525 barcelona dusseldorf
1,german airbus a320 plane crash 148 people dead
1,thought prayer family relative airbus a320 plane crash two baby 16 child among 150 dead
1,reporter james andr french civil aviation authority hq plane report distress signal mayday
1,germanwings statement say flight 4u9525 crashed 11 20 local time 144 passenger 6 crew board
1,update crash germanwings crash a320 disappear 09 39 utc radar
1,germanwings airbus a320 plane crash two baby 16 child among 150 dead
1,break plane fly form crash 142 people board
1,germanwings co pilot serious depressive episode bild newspaper
1,german pi news magazine reporting germanwings co pilot recent convert islam read
1,break update afp aviation official say crew send distress signal via
1,report crashed plane carry 148 people include 142 passenger two pilot four flight attendant
1,break 148 fear dead crashed flight
1,develop pilot lock cockpit alp crash report
1,break co pilot name andreas lubitz german national say marseille prosecutor
1,break germanwings airbus a320 plane reportedly crashed region digne french alp french tv
1,several european news agency reporting accident involve germanwings airbus a320 southern france develop
1,news co pilot andreas lubitz serious depressive episode bild newspaper
1,airbus plane operate lufthansa germanwings airline crash southern france official say
1,break germanwings say 144 passenger 6 crew crashed plane
1,airbus passenger plane crashed french alp say belong lufthansa subsidiary germanwings fly barcelone dusseldorf
1,sad news plane crashed southern france
1,french prime minister confirm plane crash via
1,one pilot lock cockpit flight crashed kill 150
1,co pilot ram germanwings plane french alp previously battle depression
1,late a320 crash french alp barcelona dusseldorf flight 142 passenger 6 crew
1,break prosecutor identifies pilot deliberately crashed plane carry 150 people german national andreas lubitz
1,germanwings ceo say 72 german 35 spanish citizen two american aboard plane crashed france
1,alert photo germanwings crash plane lose signal 6 800 foot flight radar show
1,germanwings a320 crashed en route dusseldorf flight radar 24 last know position
1,plane crash report pilot lock cockpit germanwings crash 27
1,news germanwings pilot muslim convert
1,break 148 passenger board airbus a320 crashed southern french alp
1,muslim like okay rt co pilot germanwings airbus convert islam
1,image altitude speed chart aircraft enter steep constant descent
1,germanwings plane crash france 150 fear dead
1,break german medium site say germanwings co pilot muslim convert via
1,update afp aviation official say crew send distress signal
1,dgac clarifies germanwings issue distress call atc launhed distress phase due combination descent radio contact
1,flight initially climbed 38 000 foot start descend lose signal 6 800 foot
1,airbus a320 plane crashed southern france police aviation official say
1,french official confirm copilot andreas lubitz thought 28 picture
1,french pm fear 142 150 passenger die flight crashed french alp
1,2 baby among 144 passenger board crashed plane say news briefing
1,hashtags useful late info plane crash southern france
1,plane crashed french alp descend unprecedented rate aviation expert say
1,german news website claim co pilot muslim convert
1,copilot muslim wud hv classic terrorism case he brown clearly mental heath issue
1,148 people board plane crashed french alp know far
1,142 people board germanwings airbus a320 crashed southern france
1,germanwings plane crash airbus a320 crash french alp 148 board late update
1,copilot germanwings plan andreas guenter lubitz appear want destroy plane french prosecutor say
1,150 people board plane crashed france today ceo say
1,break crash victim include 72 german citizen 35 spaniard 2 american per ceo via
1,break crashed could germanwings flight barcelona dusseldorf
1,doom germanwings co pilot suffer burnout depression year crash
1,germanwings flight a320 plunge 31 200 foot ten minute accord radar data
1,break name co pilot crashed flight andreas lubitz
1,german news co pilot germanwings airbus muslim convert hero islamic state via
1,pilot crashed germanwings flight declare emergency 10 47 plane fell rapidly
1,germanwings airbus a320 crash french alp near digne
1,plane crashed alp make distress call cnn french affiliate say
1,heart go victim germanwings crashed near marseille france 142 passenger 6crew fear dead
1,report germanwings airbus a320 crashed french alp come
1,break news germanwings carry 148 people board crashed official say
1,142 passenger board germanwings plane crashed french alp accord afp
1,french president say believe none 148 people board flight plane survive
1,co pilot germanwings airbus convert islam
1,break germanwings airplane crash french alp 142 passenger
1,last position report germanwings plane show rapid descent
1,1047 call dgac source say pilot call urgence urgence emergency emergency oppose mayday call 7700 squawk
1,airbus a320 crew sent distress signal french alp crash report
1,report germanwings co pilot treat depression
1,germanwings passenger plane crash france
1,germanwings crew send distress signal aviation official
1,co pilot fresh convert
1,hearing 148 passenger crew board crashed southern french alp flight
1,rt german medium reporting serious depressive episode six year ago
1,update authority confirm last word germanwings a320 distress call emergency emergency
1,break co pilot recent muslim convert
1,break name co pilot crashed flight german name andreas lubitz
1,french authority say last word distress call emergency emergency
1,co pilot muslim could terrorist depressed
1,late airline germanwings say 144 passenger six crew aboard plane crashed
1,germany 9 11 thanks convert islam
1,break germanwings crew send distress signal aviation official
1,german news co pilot germanwings airbus muslim convert muslim trust near airplane
1,update germanwings say 144 passenger 6 crew member aboard jet crashed france
1,german wing airline tweet report plane crash french alp 148 board
1,pilot lock cockpit try smash door enter report
1,co pilot muslim convert
1,must confirm deepest regret germanwings flight 4u 9525 barcelona sseldorf suffer accident 1 5
1,islam muslim blame even neither anything mass kill
1,germanwings plane crash southern france french prime minister say soon
1,andreas lubitz copilot apparently deliberately crashed germanwings 9525 24 yr old reason prosecutor say
1,break pilot flight left cockpit plane descent get back new york time
1,flight climbed 38 000 foot start descend lose signal 6 800ft
1,get report germanwings a320 crash flight 4u9525 lose flightradar24 6800 foot near digne southern france
1,break confirms 144 pax 6 crew board
1,update prosecutor confirms crashed flight co pilot andreas lubitz strong sign crashed purpose
1,sorry confirm 144 passenger 6 crew board flight crashed french alp
1,german news report co pilot germanwings airbus muslim convert hero islamic state
1,break 148passengers board airbus a320 crashed southern french alp may protect ameen
1,germanwings say 144 passenger 6 crew crashed plane
1,break a320 own lufthansa affiliate germanwings travel barcelona dusseldorf go french alp
1,fl380 fl110 8 min average rate descent 3375 fpm level fl068 hell go
1,148 board 142 passenger 2 pilot 4 flight attendant
1,break co pilot name andreas lubitz german national say marseille prosecutor
1,plane crash southern france 148 board germanwings budget airline fly barcelona dusseldorf
1,must confirm deepest regret germanwings flight 4u 9525 barcelona sseldorf suffer accident
1,crew send distress signal sent air traffic control civil aviation authority afp
1,germanwings flight crash french alp plane low altitude mayday call receive live
1,co pilot fresh convert via convert disturbed
1,germanwings a320 crashed france german official confirm
1,co pilot germanwings airbus convert islam become fidain
1,german news report co pilot germanwings airbus muslim convert hero islamic state via
1,germanwings head barcelona spain dusseldorf germany french prime minister say
1,apparently comment german pi andreas lubitz muslim convert facebook page
1,emergency meeting ansar ansar ansar lawyer discredit news germanwings co pilot muslim convert
1,break news germanwings co pilot recent convert islam
1,co pilot germanwings airbus convert islam
1,16 schoolchildren two teacher may crashed plane german town haltern
1,photo german co pilot andreas lubitz seem crashed flight purpose
1,french junior minister transport alain vidalies confirms survivor crash
1,germanwings plane crash french alp 148 people
1,germanwings plane crash southern france 150 fear dead
1,update french president fran ois hollande say survivor expect germanwings plane crash france
1,one pilot crash lock cockpit report
1,break germanwings a320 crashed french alp 142 passenger board
1,break german air traffic control confirms nbc news germanwings flight crashed france
1,co pilot receive psychiatric treatment serious depressive episode
1,germanwings pilot lock cockpit fatal plane crash
1,memo owe apology german news co pilot germanwings airbus muslim convert
1,germanwings jetliner crashed southeastern france accord official 148 board fear dead
1,break news crashed could germanwings flight barcelona dusseldorf 140 passenger
1,last position germanwings flight 09 40 utc
1,french pm say passenger crew germanwings plane crash fear dead
1,break germanwings a320 crash southern france
1,break distress call link jet come air traffic control plane aviation official
1,update 150 people board 142 passenger 8 crew member
1,french president survivor likely germanwings crash
1,update a320 crash french alp barcelona dusseldorf flight 142 passenger 6 crew member
1,update black box recorder reveals one pilot banging door get cockpit
1,plane believe crashed shortly distress call reporting abnormal situation
1,alert france transport minister say distress signal sent germanwings plane
1,name pilot rumor patrick sonderheimer co pilot andreas lubitz formal confirmation yet
1,a320 germanwings barcelona dusseldorf crashed french alp near digne le bains
1,flight descend rate 3000 4000 foot per minute quite standard airport approach
1,name co pilot andreas lubitz
1,french president hollande say expect survivor germanwings plane crash 148 passenger reportedly onboard
1,co pilot new muslim convert islamic state praise hero
1,report move body amidst wreckage
1,pilot send so message say plane distress reporting plane crash
1,germanwings plane crash sent distress signal crash french alp
1,track data show descent aggressive full freefall image via
1,france transport minister say distress signal sent germanwings plane
1,report plane crash near french alp germanwings a320
1,germanwings flight registration aipx lose flightradar24 6800 foot 09 39 utc time
1,crash pilot a320 report emergency 10 47 local time descend rapidly 5 000 foot
1,148 people fear dead germanwings airbus crash france
1,break pilot send mayday signal atc declare emergency
1,report pilot lock cockpit could get back crash begin
1,french police confirm operate crashed southern france
1,german news co pilot germanwings airbus muslim convert hero islamic state
1,break one pilot lock cockpit germanwings crash
1,break reporting one pilot lock cockpit deadly descent crash accident call doubt
1,report co pilot lock cockpit fatal plane crash
1,break co pilot muslim convert
1,new york time reporting one pilot lock cockpit crashed
1,survivor crash say french transport minister add crashed pilot issue distress signal good weather
1,break germanwings barcelona dusseldorf sent distress call 1047 local time
1,spokesman confirms two baby among board flight crashed french alp
0,live french air force ec 135 fly area crash
0,twin engine airbus a320 consider among reliable aircraft
0,tony abbott seek advice cockpit rule wake germanwings crash
0,fox news alert break detail crash
0,flight 9525 co pilot crashed plane go family
0,sincere condolence family friend perish terrible air catastrophe flight
0,fox news alert germanwings airbus a320 24 year old travel barcelona dusseldorf
0,lufthansa germanwings establish telephone hotline toll free 00800 11 33 55 77 number available family
0,photo arrival board dusseldorf airport show information germanwings plane crashed french alp
0,darken logo twitter follow crash one plane french alp
0,co pilot deliberately crashed germanwings plane kill 150 people yet indication act terrorism pftt
0,cnn france24 anchor ask whether normal plane would fly mountain
0,debris germanwings crash already found say french interior minister
0,germanwings plane crash southern france
0,know fri turmoil escalates yemen airline respond germanwings crash
0,speed altitude graph scary stuff show impact ground 400kts
0,late crash correspondent
0,detail airbus crash near small town alpes de haute provence
0,r p passenger aboard flight france today love family friend
0,thought prayer family friend passenger crew
0,tragedy try remember captain patrick sonderheimer try kick door save plane
0,break photo helicopter crash area france2 journalist
0,thought friend family passenger germanwings flight 4u9525
0,look obama cut tax rich buy private jet flight safety would trickle
0,airplane crash germanwings
0,photo another image crash site pic via
0,rt especially sent family germanwings terrorist attack
0,relative die board germanwings flight 9525 gather near crash site
0,last position report 10 275ft ground level 3 300ft
0,germanwings flight crashed french alp 144 passenger 6 crew board airline ceo say
0,horrify anti catalan anti german tweet come spanish troll twitter rt
0,follow live coverage flight 4u 9525 crash france
0,dark day u plane crash confirm say lufthansa
0,a320 debris spot 2 000m sea level alp police source
0,cap liability airline prove without fault aviation attorney justin green
0,playback flight available picture
0,dreadful news germanwings crash impossible tell cause flightradar info let speculate thought family
0,rescue team near crash site pic via
0,photo show emergency service french alp crash
0,route map share
0,french air force boeing c 135fr stratotanker fly crash site
0,last radar contact plane
0,flight least 142 passenger crew six go alp region
0,shock devastate deepest sympathy go family victim thought
0,follow u late update ill fat
0,r p sincere condolence colleague family
0,playback flight speed altitude graph available
0,image flightradar24 plane last position
0,photo area crashed prads haute bleone
0,ahead could happen plane happen u panel weighs next
0,fm terrible news thought must fear life relative
0,french pm say fear aboard airbus a320 jetliner may dead
0,subscribe twitter list late report crash
0,flight 9525 co pilot deliberately crashed plane go family
0,lufthansa fear confirm dark day lufthansa hope find survivor
0,survivor plane en route barcelona spain duesseldorf germany click
0,know germanwings flight 4u9525
0,track helicopter area go
0,update yesterday take exactly route
0,deeply shock learn crash flight france thought prayer victim family
0,hollande express solidarity family a320 airbus victim
0,hear report germanwings crash remember patient truth take time
0,helicopter locate airbus a320 crash scene official
0,last position flight plot map
0,update crash 3d flight path flightaware
0,french president fran ois hollande say believe survivor crash
0,location plane crash
0,survivor expect airbus a320 crash french president say
0,last position airbus a320 passenger jet crashed french alp
0,germanwings crash accident happen zone particularly hard access
0,live french airforce c 135 still area crash
0,video break news germanwings plane crash en route barcelona dusseldorf
0,airbus 320 way barcelona dusseldorf disappear radar 11am local time
0,germanwings crash french interior minister bernard cazeneuve say debris plane already found
0,french official say spot debris flight 6k foot high alp
0,german chancellor angela merkel deeply shaken crash spokesperson say
0,express solidarity family crash victim
0,# ltimahora e tracta un aparell de germanwings amb 152 passatgers bord
0,update late image rescue operation pic via c dric c actusecours
0,helicopter emergency vehicle arrive southern france
0,playback flight speed altitude graph available via
0,full csv file position altitude flight
0,develop flight log gwi9525 airbus a320 last record movement
0,break 4c crash site snow wind expect min
0,last know location crashed germanwings plane french alp
0,survivor crash alp french transport minister say
0,2 2 4u 9525 fear confirm dark day germanwings carsten spohr
0,know far crash bbc
0,airline begin require 2 crew member cockpit time crash
0,flightpath germanwings a320
0,airbus a320 plane operate germanwings crashed france near digne le bains french prime minister say
0,could well zero pilot cockpit instead one
0,watch live roll coverage plane crash southern france
0,thought family crew follow loss operate subsidiary
0,last know position germanwings flight
0,lufthansa ceo spohr fear confirm dark day lufthansa hope find survivor
0,germanwings flight 4u9525 crash french alp weather calm time crash debris found live update
0,crash response site live update reaction
0,watch live france 24 coverage germanwings plane crash
0,break germanwings airbus a320 en route barcelona dusseldorf crash southern french alp french pm
0,crash co pilot keep captain cockpit via
0,germanwings darken logo twitter crash french alp late
0,french pm france plunge deep sadness compassion solidarity victim family
0,germanwings flight barcelona dusseldorf crashed southern france
0,airbus plane operate lufthansa germanwings budget airline crash southern france official
0,flightradar24 plane last position
0,fox news alert search rescue underway team head germanwings plane crash site french alp
0,question crash cnn expert answer
0,look cockpit security measure prevent germanwings pilot reentering
0,germanwings airbus a320 climbed 38 000 foot start descend lose signal
0,pray
0,germanwings airbus a320 crash french alp know
0,single aisle airbus a320s workhorse global fleet proliferate across european sky
0,yet clear uk national crash thought relative down street say
0,morning thought prayer people board flight family
0,germanwings flight barcelona dusseldorf crashed french alp r p
0,news germanwings flight crash south france
0,unconfirmed image reportedly local newspaper le dauphine also circulate
0,weather deteriorate search rescue operation snow 1500m french alp cf
0,tribute life lose flight 9525 next
0,know germanwings crash far
0,germanwings airbus a320 crash french alp live update
0,catastrophe happen awful news plane crashed thought affected sad indeed
0,germanwings crash scenario less likely u
0,twitter account turn logo black
0,passenger involve care assistance everyone germanwings lufthansa deeply shock sadden event 4 5
0,break last position flight plot map
0,break news germanwings flight gwi18g crash french alp
0,thought passenger crew flight 4u 9525 family friend united wing
0,break video crash area
0,last position germanwings a320 via
0,helicopter bring body school gymnasium near site a320 crash
0,tragic day france europe want express solidarity family friend crew passenger
0,debris plane crashed france scatter remote area high alp
0,break change logo blac mark respect flightc
0,germanwings flight 4u9525 crash french alp dark day lufthansa fear realise live
0,airbus a320 flight travel spain germany crashed
0,horror sound lubitz breathing crash
0,photo 2014 file photo show germanwings airbus 320 park airport duesseldorf germany
0,debris airbus locate french alp crash 2 000 meter altitude
0,detail flight crash first accident history
0,airbus first crash airliner french soil since concorde disaster
0,france la chaine teo weather site say weather calm area crash
0,reason yet release name pilot germanwings plane suddenly seem clear
0,learn plane crash france thought w family passenger eu service assist investigation
0,crash arrival board airport
0,co pilot germanwings intentionally crashed plane white terrorist
0,fear confirm dark day lufthansa parent company say crash
0,picture helicopter sent alp plane crash site show remote area
0,see painful speculation early little know stay calm care victim family gather true info
0,thought passenger crew flight 4u 9525 relative colleague
0,thought family friend aboard germanwings flight 9525
0,today flight path exactly match yesterday flight path moment signal lose
0,get flight descend 31 000 foot 10 minute change course acc flightradar data
0,plane crash drexel university graduate mom among germanwings plane crash victi
0,lufthansa chief say know yet happen crashed germanwings flight
0,fear confirm dark day lufthansa say ceo germanwings parent company crash
0,crashed a320 airbus 24 year old id aipx first flight november 1990
0,rt playback flight speed altitude graph available
0,break germanwings jet crashed france travel barcelona dusseldorf
0,crash germanwings flight extremely unfortunate share sorrow pain family board
0,likely survivor crash french president francois hollande say follow coverage
0,nightmare thought go victim family friend
0,germanwings crash 3 different scenario unlock lock cockpit door
0,thought people miss germanwings flight family
0,germanwings a320 aipx one old a320 serial number 0147 deliver nov 1990
0,airbus a320 crash flight track data
0,thought passenger crew family difficult moment
0,update 240 firefighter 210 policeman way crash site
0,jet belong germanwings low cost authority confrm crash debris found
0,150 people plane crashed alp thought die
0,airport operator aena crashed jet take barcelona airport 0855 gmt
0,malaysia indonesia yet recover prayer family aboard
0,everything know germanwings plane crash france
0,video show cockpit door crashed plane design work
0,follow info report german plane crash france
0,a320 airbus 24 yr old first flight november 1990
0,150 fear dead airbus crash live coverage
0,rescue worker gather seyne south eastern france near site germanwings airbus a320 crashed
0,last position data flight directly flightradar24 database
0,live update crash alp
0,hold press conference 10a et late detail plane crash
0,tweet crash live update
0,thought family passenger board
0,late update plane crashed southern france click
0,germanwings could face enormous legal liability crash kill 150 people
0,family member victim crash arrive barcelona el prat airport
0,accord actual plane crashed
0,update crash know germanwings airbus a320 plane crash far
0,recap key point far alp plane crash live update
0,tribute life lose crash set music
0,french president hollande expect survivor plane crash
0,100 family close enough see helicopter memorial
0,two gut wrench piece crash mind heart
0,sincere condolence victim flight catastrophe relative word help stand
0,family friend flight prayer may god take care
0,yesterday take exactly route yes normal route
0,follow flight path yesterday yesterday today
0,france interior ministry say debris locate 2 000 meter altitude french alp
0,french interior ministry debris airbus a320 2 000m altitude
0,plane crash know far
0,thought passenger crew member board flight love one
0,point last tracked 2000 metre
0,deepest condolence family victim flight crashed france morning
0,pray germanwings a320 passenger family
0,germanwings plane crash majority victim likely german say french president
0,update crash arrival board dusseldorf airport
0,france interior ministry say debris locate crash germanwings flight south france
0,nearly perfect loop around crash area ec 135
0,land barcelona kaunas found germanwings airplane tragedy thought passenger family
0,thought prayer family friend passenger germanwings flight 9525 beyond
0,update altitude speed chart
0,important information telephone relative tf 00 49 80 011 33 55 77
0,black box data release 48 hr data release 8 month
0,one pilot leaf somebody else suppose go always 2 people
0,heard news germanwings plane crash thought go involve
0,germanwings post follow update statement via twitter
0,thought prayer deepest condolence go passenger family flight
0,cliff rescuer brand new hour begin
0,a320 search rescue team say head crash site olans revel french alp
0,know far flight crashed french alp
0,age a320 24 year particularly unusual though high end curve
0,know low cost airline germanwings whose plane crashed french alp today
0,know germanwings airbus a320 plane crash far
0,lufthansa germanwings establish telephone hotline toll free 0800 11 33 55 77 number available family 3 5
0,break emergency unit stag seyne le alpes near crash site
0,route germanwings airbus a320 plane crashed update
0,know far crash
0,change logo grey white sign mourn
0,thought prayer love one passenger board horrendous tragedy
0,black box human say crash
1,extend dramatic video gunfire inside hallway parliament hill globe mail
1,police clarify two shooting ottawa today three war memorial parliament hill
1,soldier kill ottawa identify cpl nathan cirillo
1,norad increase number plane high alert status ready respond necessary official say
1,3 patient injured release hospital hospital spokesperson
1,nhl postpones maple leaf senator game tragic shooting ottawa
1,military source friend id nathan frank cirillo soldier kill ottawa
1,rest peace cpl nathan cirillo via
1,map three location police say shot fire
1,full white house statement obama call
1,twenty four year old cpl nathan cirillo shot dead today war memorial
1,police say investigate 3 shooting one war memorial one parliament hill one near rideau centre
1,report 2nd shooter shot downtown ottawa
1,report dead shoot suspect michael zehaf bibeau born 1982 reportedly canadian born
1,soldier shot war memorial near canadian parliament
1,video cbc nn video show shot fire inside parliament hill
1,least 30 shot fire inside parliament ottawa
1,raw video parliament hill shoot video inside parliament hill shot fire
1,ottawa police report third shoot incident rideau centre word injury
1,canada identifies muslim convert michael zehaf bibeau suspect shooter ottawa attack u official tell cnn
1,soldier get cpr shot war memorial
1,university ottawa five minute walk hill lockdown
1,update full story nathan cirillo soldier kill
1,break michael zehaf bebeau designate high risk traveller cdn govt confiscate passport
1,ottawa shoot nathan cirillo reservist hamilton kill attack
1,break news soldier shot national war memorial ottawa
1,update shoot incident ottawa appearance coordinate attack
1,ctv news confirms canadian authority provide u authority name michael zehaf bibeau connection ottawa shoot
1,accord report one gunman dead parliament shoot live coverage
1,canadian soldier kill ottawa identify
1,senior u official canadian government inform u one shooter dead ottawa live blog
1,canadian parliament lockdown shoot live update
1,witness say say three four shot fire war memorial soldier wound treat several paramedic
1,gut wrench hear soldier guard national war memorial die rest peace cpl nathan cirillo
1,ottawa police rcmp announce joint press conference time shortly
1,ottawa police spokesman tell news 3 suspect sought follow shooting canadian capital
1,police hold news conference provide late today incident ottawa watch live cnngo
1,witness say many 50 shot fire parliament hill gunfire report within parliament building
1,late shooting gunman kill inside parliament soldier shot war memorial
1,picture shot fire parliament hill soldier shot national war memorial
1,soldier kill war memorial identify cpl nathan cirillo
1,ctv news confirm name canadian authority provide u authority michael zehaf bibeau
1,ottawa police chief confirms gunman soldier war memorial dead
1,fbi assist case ottawa shoot source confirm ctv news
1,develop story soldier shot war memorial
1,scene ottawa war memorial soldier duty shot
1,uniformed canadian soldier shot war memorial
1,area report
1,rest peace soldier kill ottawa today
1,extend video gun raise officer rush towards
1,ottawa shooting suspect identify michael zehaf bibeau 32 unclear shooter
1,watch shot fire inside ottawa parliament building canadian police say shoot suspect still large
1,police call situation fluid dynamic unfold confirm death soldier gunman
1,watch live pm stephen harper expect speak nation imminently
1,timing parliament shooting hour later 200 mp dozen reporter would hall shoot take place
1,police say shooter roof building metcalfe spark 1 block parliament hill
1,confirms soldier shot morning die parliamentary guard also wound
1,canadian medium identify soldier kill ottawa nathan cirillo 24
1,3 location shooting around parliament hill goofleearth
1,pm stephen harper address nation 7 45 pm et
1,ottawa police say deal multiple suspect confirm whether gun confirm multiple suspect
1,soldier kill canada shoot young reservist six year old son
1,rip corporal nathan cirillo thank serve country go never forgotten
1,soldier shot war memorial ottawa die live coverage
1,canadian soldier shot ottawa reservist hamilton
1,canada parliament building ottawa lockdown report active shooter
1,cxn 1 gunman shot dead parliament hill attack soldier shot ottawa report soldier dead
1,report shot fire parliament hill
1,u official suspect shooter ottawa rampage identify canadian born michael zehaf bibeau live blog
1,parliament storm least one gunman shot soldier stand guard canada war memorial
1,leaf sen game postpone shooting parliament hill
1,prayer directly affected family soldier die god keep land glorious free
1,university ottawa lockdown class cancel
1,ottawa hospital confirms treat 3 victim 2 stable condition
1,report shoot rideau centre misstate shoot location
1,canadian soldier shot war memorial die official report
1,shot fire canada national war memorial ottawa ceremonial guard shot police say
1,rt live cop swarm parliament hill follow report shoot
1,break police say soldier 1 suspect gunman dead ottawa shooting
1,white house say u ready offer canada necessary assistance shooting speak pm harper today
1,soldier kill war memorial identify nathan cirillo
1,minister employment jason kenney confirms soldier shot ottawa dead
1,break shoot parliament hill rcmp weapon drawn
1,break two three gunman involve shoot canada war memorial ottawa police say
1,rip cpl nathan cirillo identify canadian soldier kill
1,fbi work canadian authority determine ottawa shoot act terrorism
1,update canadian soldier kill attack parliament hill ottawa
1,ottawa police confirm look one suspect parliament hill shoot
1,rip cpl nathan cirillo canada always remember
1,kevin vickers hail hero take attacker
1,report police suspect two three shooter parliament hill sergeant arm kevin vickers shot one assailant
1,ottawa police report third shoot rideau centre report injury
1,police confirm multiple suspect involve shoot incident ottawa war memorial
1,map area ottawa shooting report national war memorial near rideau centre parliament hill
1,update gunman loose soldier shot ottawa war memorial
1,rt confirm 1 shooter shot dead parliament hill 1 suspect
1,watch sound apparent gunfire inside hall canada parliament hill
1,nathan cirillo love
1,soldier kill identify cpl nathan cirillo via
1,thought prayer canadian soldier shot guard national war memorial ottawa
1,soldier die today war memorial name cpl nathan cirillo
1,break ottawa police confirm member canadian force succumbed injury hospital follow shoot
1,ottawa police confirm 3rd shoot one rideau centre mall word injury one
1,meet kevin vickers hero shot parliament hill gunman
1,prime minister stephen harper address country tonight fatal shoot war memorial attack parliament
1,tonight game maple leaf senator postpone shooting ottawa morning
1,press conference held 2 pm today
1,sergeant arm kevin vickers reportedly shot suspect hail hero
1,cbc news ottawa independently confirm gunman shot kill michael zehaf bibeau
1,soldier shot national war memorial ottawa
1,police confirm fatal shoot canadian soldier war memorial shoot death gunman parliament one custody
1,shoot downtown ottawa police evacuate rideau centre closing wellington stay safe student
1,canadian official call today parliament shoot terrorist attack
1,ottawa shoot soldier shot war memorial parliament hill lock pm harper safe hill
1,confirm report three shooting ottawa war memorial parliament shopping mall
1,break news photo gallery parliament hill attack soldier shot national war memorial
1,break news least 3 shot fire ottawa war memorial one soldier confirm shot
1,sniper set national art gallery remain barricade centre block parliament hill
1,three people brought ottawa hospital today shoot release stable condition live blog
1,come live ottawa shoot stephen harper address nation
1,soldier kill canada shoot young reservist six year old son pray
1,timid colour soldier back guard tomb unknown soldier today shoot
1,jason kenney say canadian soldier shot war memorial today die employment minister also say parliamentary guard wound
1,gunman ottawa shot kill loss word morning canada
1,exclusive michael zahaf bibeau caught model sell
1,nhl postpones tonight leaf senator game
1,journalist capture outbreak small arm fire inside parliament building
1,canadian authority aware potential style attack week
1,break one gunman kill follow shoot parliament hill source confirm ctv news
1,break news ottawa police confirm one suspect kill 2 suspect remain large
1,sniper top ottawa national art gallery gunfire parliament pic
1,reliable source parliament hill tell assailant kill
1,watch live scene outside parliament hill soldier shot
1,new ottawa police reporting 3rd shoot scene rideau centre mall close parliament hill
1,ottawa shoot kevin vickers label hero take gunman canadian parliament
1,canadian soldier kill today cpl nathan cirillo thought prayer family
1,soldier kill war memorial identify cpl nathan cirillo
1,canada parliament shoot still active shooter 3 separate shoot site multiple gunman 1 gunman dead
1,icymi sergeant arm kevin vickers hail hero stop shooter parliament hill
1,cancel tonight game due today shooting senator host maple leaf
1,u army increase security tomb unknown soldier arlington nat l cemetery precaution due ottawa shooting
1,proudly post nation thanks family
1,update soldier dead 2 others injured parliament hill siege 1 gunman dead
1,thought prayer family friend soldier kill today line duty ottawa nation mourns loss
1,independently confirm gunman kill parliament attack canadian born michael zehaf bibeau
1,break news new york time reporting canadian soldier shot die injury heartbreaking
1,forever remember cpl nathan cirillo never speak shooter
